Category Code|Category Name|Product Name|Package Size|Unit Size|UPC/ PLU|Check Digit|Vendor ID|Vendor Description
800|Candy|STARBURST GUMMIES ALL PINK 9OZ SUB|||2200029846|||
800|Candy|STARBURST GUMMIES ALL PINK HB|||2200029837|||
800|Candy|STARBURST GUMMIES ORIG 9OZ SUB|||2200029839|||
800|Candy|STARBURST GUMMIES ORIG HB|||2200029841|||
800|Candy|STARBURST GUMMIES ORIGINAL KING|||2200007928|||
800|Candy|STARBURST GUMMIES SOUR KING|||2200007929|||
800|Candy|STARBURST JELLY BEANS KS|||2200002121|||
800|Candy|STARBURST MINIS 8OZ SUB|||2200001470|||
800|Candy|STARBURST MINIS FAVEREDS 8OZ SUB|||2200013537|||
800|Candy|STARBURST MINIS KING|||2200001469|||
800|Candy|STARBURST MINIS SOURS 8OZ SUB|||2200002068|||
800|Candy|STARBURST ORIG HB 7.2OZ|||4000014114|||
800|Candy|STARBURST ORIGINAL|||4000000051|||
800|Candy|STARBURST ORIGINAL KS|||4000000445|||
800|Candy|STARBURST SUCKER POPS|||3080000034|||
800|Candy|STARBURST SWIRLERS STICKS KS|||2200028238|||
800|Candy|SUGAR BABIES|||1420053310|||
800|Candy|SUGAR DADDY|||1420053210|||
800|Candy|SUNMAID RAISINS MILK CHOCOLATE|||3485602041|||
800|Candy|SUNMAID RAISINS PB CHOCOLATE|||3485602043|||
800|Candy|SWEDISH FISH  FRIENDS 5OZ|||7046200906|||
800|Candy|SWEDISH FISH  FRIENDS 8OZ|||7046200905|||
800|Candy|SWEDISH FISH MINI THEATER BOX|||7046200201|||
800|Candy|SWEDISH FISH MINI TROPICAL 5OZ|||7046200397|||
800|Candy|SWEDISH FISH RED 5OZ|||7046209867|||
800|Candy|SWEDISH FISH RED 8OZ HB|||7046203598|||
800|Candy|SWEDISH FISH SNAPPLE 8OZ HB|||7046201240|||
800|Candy|SWEDISH FISH TROPICAL 8OZ|||7046200405|||
800|Candy|SWEET RACER|||68646451600|||
800|Candy|SWEETARTS CHEWY FUSION 5OZ HB|||7920005171|||
800|Candy|SWEETARTS CHEWY MINI 6OZ HB|||7920022288|||
800|Candy|SWEETARTS CHEWY MINI POUCH|||7920021844|||
800|Candy|SWEETARTS GIANT CHEWY|||7920013116|||
800|Candy|SWEETARTS GUMMI FRUITY SPLITZ HB|||7920007459|||
800|Candy|SWEETARTS ROLL|||7920000164|||
800|Candy|SWEETARTS ROPES CHERRY PUNCH|||7920023544|||
800|Candy|SWEETARTS ROPES CHERRY PUNCH|||7920091233|||
800|Candy|SWEETARTS ROPES CHEWY CHRY HB 5OZ|||7920024911|||
800|Candy|SWEETARTS ROPES COLLISION KS|||7920004983|||
800|Candy|SWEETARTS ROPES MEGA FILLED|||7920008081|||
800|Candy|SWEETARTS ROPES RAINBOW PUNCH HB|||7920043265|||
800|Candy|SWEETARTS ROPES STRAWBERRY KS|||7920099889|||
800|Candy|SWEETARTS ROPES TANGY STRAW HB|||7920004888|||
800|Candy|SWEETARTS ROPES TWSTD RAINBOW KS|||7920036200|||
800|Candy|SWEETARTS ROPES WTRMLN BERRY HB|||7920004985|||
800|Candy|SWEETARTS THEATER BOX 5OZ|||7920092839|||
800|Candy|TAKE 5 STANDARD|||3400000386|||
800|Candy|TIC TAC BERRY ADVENTURE 1OZ|||980000540|||
800|Candy|TIC TAC BOTTLE FRUIT ADVENTURE|||980000630|||
800|Candy|TIC TAC BOTTLE ORANGE|||980000633|||
800|Candy|TIC TAC CHEWY SOUR KS|||980001022|||
800|Candy|TIC TAC CHEWY SWT ADVENT KS|||980001021|||
800|Candy|TIC TAC FRESHMINT 1OZ|||980000761|||
800|Candy|TIC TAC FRUIT ADVENTURE 1OZ|||980000760|||
800|Candy|TIC TAC ORANGE 1OZ|||980000763|||
800|Candy|TIC TAC STRAWBERRY  CREAM 1OZ|||980000362|||
800|Candy|TIC TAC T100 FRESHMINT 1.7OZ|||980000102|||
800|Candy|TIC TAC T100 FRUITY ADV 1.7OZ|||980000100|||
800|Candy|TIC TAC T100 ORANGE 1.7OZ|||980000103|||
800|Candy|TIC TAC T100 STRAW  CRM 1.7OZ|||980000748|||
800|Candy|TIC TAC T100 TROPICAL ADV 1.7OZ|||980000747|||
800|Candy|TIC TAC T100 WINTERGREEN|||980000746|||
800|Candy|TIC TAC TROPICAL ADVENTURE 1OZ|||980000744|||
800|Candy|TIC TAC WINTERGREEN 1OZ|||980000767|||
800|Candy|TOOTSIE FRT CHEWS MINI BITES 7OZ|||7172006054|||
800|Candy|TOOTSIE FRUIT CHEWS MINI BITES 6OZ|||7172006053|||
800|Candy|TOOTSIE POP DROPS|||7172000515|||
800|Candy|TOOTSIE POP DROPS THEATER BOX|||7172003515|||
800|Candy|TOOTSIE POPS CARAMEL APPLE|||7172000001|||
800|Candy|TOOTSIE ROLL MINI BITES 5.5OZ|||7172006051|||
800|Candy|TOOTSIE ROLL MINI BITES 7.3OZ|||7172006056|||
800|Candy|TOOTSIE ROLL POP|||7172000007|||
800|Candy|TOOTSIE ROLL STANDARD|||7172000931|||
800|Candy|TOPPS PUSH POP GUMMY POP ITS|||4111625600|||
800|Candy|TOPPS PUSH POP GUMMY ROLL|||4111625500|||
800|Candy|TOPPS PUSH POP JUMBO|||4111600527|||
800|Candy|TOXIC WASTE DRUMS SOUR CANDY|||89894000132|||
800|Candy|TOXIC WASTE SLIME LICKER|||85003459725|||
800|Candy|TOXIC WASTE SLIME LICKER CHERRY|||85003459712|||
800|Candy|TRIDENT BUBBLE GUM 14PC|||1254601144|||
800|Candy|TRIDENT BUBBLE GUM 14PC|||7339005520|||
800|Candy|TRIDENT CINNAMON 14PC|||1254601147|||
800|Candy|TRIDENT CINNAMON 14PC|||7339005521|||
800|Candy|TRIDENT ISLAND BERRY LIME|||7339005525|||
800|Candy|TRIDENT ISLAND BERRY LIME 14PC|||1254601160|||
800|Candy|TRIDENT MINT BLISS 14PC|||1254601149|||
800|Candy|TRIDENT MINT BLISS 14PC|||7339005522|||
800|Candy|TRIDENT MINTY SWEET TWIST 14PC|||1254601156|||
800|Candy|TRIDENT MINTY SWT TWIST 14PC|||7339005523|||
800|Candy|TRIDENT ORIGINAL 14PC|||1254601109|||
800|Candy|TRIDENT ORIGINAL 14PC|||7339005516|||
800|Candy|TRIDENT ORIGINAL 28PC|||1254601473|||
800|Candy|TRIDENT PEPPERMINT|||7339005519|||
800|Candy|TRIDENT PEPPERMINT 14PC|||1254601142|||
800|Candy|TRIDENT PURELY PEPPERMINT|||1254600625|||
800|Candy|TRIDENT PURELY SPEARMINT|||1254600630|||
800|Candy|TRIDENT SPEARMINT 14PC|||1254601107|||
800|Candy|TRIDENT SPEARMINT 14PC|||7339005515|||
800|Candy|TRIDENT SPEARMINT 28PC|||1254601409|||
800|Candy|TRIDENT TROPICAL TWIST 14PC|||1254601111|||
800|Candy|TRIDENT TROPICAL TWIST 14PC|||7339005517|||
800|Candy|TRIDENT TROPICAL TWIST 28PC|||1254601417|||
800|Candy|TRIDENT VIBES BLUE RASPBERRY 40PC|||1254601488|||
800|Candy|TRIDENT VIBES SP REDBERRY 40PC|||1254601476|||
800|Candy|TRIDENT VIBES SPEARMINT 40PC|||1254601264|||
800|Candy|TRIDENT VIBES SPEARMINT 40PC|||7339005528|||
800|Candy|TRIDENT WATERMELON TWIST|||7339005518|||
800|Candy|TRIDENT WATERMELON TWIST 14PC|||1254601113|||
800|Candy|TRIDENT WHITE PEPPERMINT|||1254667609|||
800|Candy|TRIDENT WHITE PEPPERMINT|||7339005504|||
800|Candy|TRIDENT WHITE SPEARMINT|||1254667611|||
800|Candy|TRIDENT WHITE SPEARMINT 14PC|||7339005553|||
800|Candy|TRIDENT WINTERGREEN 14PC|||1254601162|||
800|Candy|TRIDENT WINTERGREEN 14PC|||7339005526|||
800|Candy|TROLLI PEACHIE OS 4.25OZ HB|||2070900253|||
800|Candy|TROLLI SOUR BRITE CRAWLERS 5OZ HB|||2070901230|||
800|Candy|TROLLI SOUR BRITE CRAWLERS V BERRY|||4142011587|||
800|Candy|TROLLI SOUR BRITE EGGS 4OZ HB|||2070901208|||
800|Candy|TROLLI SOUR DUO CRAWLERS HB|||4142007815|||
800|Candy|TROLLI SOUR ELECTRIC CRAWLERS HB|||4142008026|||
800|Candy|TROLLI STRAWBERRY PUFFS 4.25OZ HB|||2070901256|||
800|Candy|TROPICAL CHEWY LEMONHEADS .8OZ|||4142006300|||
800|Candy|TWISTED LIP POP .8OZ|||3825233680|||
800|Candy|TWIX CARAMEL KING|||4000000405|||
800|Candy|TWIX CARAMEL STANDARD|||4000000435|||
800|Candy|TWIX COOKIE DOUGH KING|||4000058354|||
800|Candy|TWIX COOKIES  CREME KING|||4000055189|||
800|Candy|TWIX SALTED CARAMEL BAR KING|||4000057457|||
800|Candy|TWIZZLER NIBS CHERRY|||3400000513|||
800|Candy|TWIZZLER STRAWBERRY|||3400000502|||
800|Candy|TWIZZLERS BLACK NIBS HB 6OZ|||3400054410|||
800|Candy|TWIZZLERS CHERRY BITES HB 7OZ|||3400054423|||
800|Candy|TWIZZLERS CHERRY PULL N PL HB 6OZ|||3400054443|||
800|Candy|TWIZZLERS GUMMIES ASST HB 7OZ|||3400094350|||
800|Candy|TWIZZLERS NIBS CHERRY HB 6OZ|||3400054413|||
800|Candy|TWIZZLERS PULL N PEEL CHERRY 14OZ|||3400056043|||
800|Candy|TWIZZLERS STRAWBERRY 16OZ|||3400056002|||
800|Candy|TWIZZLERS STRAWBERRY KS|||3400053104|||
800|Candy|TWIZZLERS SWT SOUR TWIST HB 7OZ|||3400054456|||
800|Candy|TWIZZLERS TROPICAL TWIST HB 7OZ|||3400054455|||
800|Candy|TWIZZLERS TWIST STRAWBERRY 7OZ|||3400054402|||
800|Candy|WARHEADS EXTREME SOUR HARD|||3213421503|||
800|Candy|WARHEADS SOUR TAFFY|||3825297028|||
800|Candy|WELCHS FRUIT N YOGURT BLUE ACAI|||3485600482|||
800|Candy|WELCHS FRUIT N YOGURT STRAWBERRY|||3485600486|||
800|Candy|WELCHS FRUIT SNACKS BERRY/CHERRY|||3485605092|||
800|Candy|WELCHS FRUIT SNACKS ISLAND FRUIT|||3485605091|||
800|Candy|WELCHS FRUIT SNACKS MIXED FRT 5OZ|||3485605098|||
800|Candy|WELCHS FRUIT SNACKS STRAWBERRY 5OZ|||3485605096|||
800|Candy|WELCHS JUICEFULS BERRY BLAST 4OZ|||3485604053|||
800|Candy|WELCHS JUICEFULS ISLAND SPLASH 4OZ|||3485604052|||
800|Candy|WELCHS JUICEFULS MIXED FRUIT 4OZ|||3485604051|||
800|Candy|WERTHERS ORIGINAL CARAMEL 2.65OZ|||7279976339|||
800|Candy|WERTHERS ORIGINAL CARAMEL APPLE|||7279906512|||
800|Candy|WERTHERS ORIGINAL CHEWY 2.4OZ|||7279903720|||
800|Candy|WERTHERS ORIGINAL HARD 2.65OZ|||7279903542|||
800|Candy|WHATCHAMACALLIT KING|||3400000299|||
800|Candy|WHATCHAMACALLIT STANDARD|||3400000247|||
800|Candy|WHOOZEEWHATZIT KING|||3400044388|||
800|Candy|WHOPPERS THEATER BOX|||1070002440|||
800|Candy|WILEY WALLABY BLACK LICORICE 7OZ|||2222420071|||
800|Candy|WILEY WALLABY BLASTED BERRY 7OZ|||2222421304|||
800|Candy|WILEY WALLABY BLK LIC BEANS|||2222420078|||
800|Candy|WILEY WALLABY CINN LICORICE 7OZ|||2222421193|||
800|Candy|WILEY WALLABY GRN APPLE LIC 7OZ|||2222420072|||
800|Candy|WILEY WALLABY HUCKLEBERRY 7OZ|||2222420073|||
800|Candy|WILEY WALLABY LMNAD LIC 7OZ|||2222421198|||
800|Candy|WILEY WALLABY LS VERY BERRY 5.5OZ|||2222420303|||
800|Candy|WILEY WALLABY RED LICORICE 12OZ|||2222421300|||
800|Candy|WILEY WALLABY RED LICORICE 7OZ|||2222420070|||
800|Candy|WILEY WALLABY SOURRAGEOUS DROP 6OZ|||2222420649|||
800|Candy|WILEY WALLABY TRIPLE BERRY 12OZ|||2222421302|||
800|Candy|WILEY WALLABY WATERMELON 7OZ|||2222420069|||
800|Candy|WONKA MAGIC HAT GUMMIES|||4142007847|||
800|Candy|WRIGLEY 5 ASCENT|||2200001553|||
800|Candy|WRIGLEY 5 COBALT|||2200000512|||
800|Candy|WRIGLEY 5 PEPPERMINT COBALT 35PC|||2200001789|||
800|Candy|WRIGLEY 5 PRISM|||2200011602|||
800|Candy|WRIGLEY 5 RAIN|||2200000514|||
800|Candy|WRIGLEY 5 REACT MINT|||2200011701|||
800|Candy|WRIGLEY 5 RPM MINT|||2200001471|||
800|Candy|WRIGLEY 5 SOUR STRAWBERRY|||2200001669|||
800|Candy|WRIGLEY 5 SPEARMINT RAIN 35PC|||2200001790|||
800|Candy|WRIGLEY 5 SWEET MINT MAZE|||2200007603|||
800|Candy|WRIGLEY BIG RED $.50|||2200029318|||
800|Candy|WRIGLEY BIG RED SLIM PK|||2200000668|||
800|Candy|WRIGLEY DOUBLEMINT $.50|||2200029321|||
800|Candy|WRIGLEY DOUBLEMINT SLIM PK|||2200000666|||
800|Candy|WRIGLEY JUICY FRUIT $.50|||2200029324|||
800|Candy|WRIGLEY JUICY FRUIT SLIM PK|||2200000667|||
800|Candy|WRIGLEY SPEARMINT $.50|||2200029330|||
800|Candy|WRIGLEY SPEARMINT SLIM PK|||2200000665|||
800|Candy|WRIGLEY WINTERFRESH $.50|||2200029327|||
800|Candy|WRIGLEY WINTERFRESH SLIM PK|||2200000669|||
800|Candy|YORK MINT PATTIE STANDARD|||3400000330|||
800|Candy|ZERO KING|||1070080427|||
800|Candy|ZERO STANDARD|||1070080422|||
800|Candy|ZOTZ STRINGS CHERRY-APPLE-WTRMLN|||7065000008|||
800|Candy|ZOTZ STRINGS RASP-ORANGE-GRAPE|||7065000009|||
801|Gum|AIR HEADS GUM BLUE RASPBERRY|||7339001333|||
801|Gum|AIR HEADS GUM RASPBERRY-LEMONADE|||7339000982|||
801|Gum|AIR HEADS GUM WATERMELON|||7339001332|||
801|Gum|BAZOOKA ORIGINAL GRAPE|||4111600261|||
801|Gum|BIG LEAGUE CHEW BLUE RASPBERRY|||4289766146|||
801|Gum|BIG LEAGUE CHEW BUBBLE GUM|||4289766000|||
801|Gum|BIG LEAGUE CHEW GRAPE|||4289766001|||
801|Gum|BIG LEAGUE CHEW SOUR APPLE|||4289766002|||
801|Gum|BIG LEAGUE CHEW STRAWBERRY|||4289766095|||
801|Gum|BUBBLE TAPE ORIGINAL|||2211007980|||
801|Gum|BUBBLE YUM ORIGINAL|||3400000719|||
801|Gum|BUBBLICIOUS WATERMELON|||1254691758|||
801|Gum|CRY BABY SOUR GUM|||5964209400|||
801|Gum|DENTYNE ICE ARTIC CHILL|||1254631241|||
801|Gum|DENTYNE ICE FIRE|||1254631509|||
801|Gum|DENTYNE ICE PEPPERMINT|||1254631255|||
801|Gum|DENTYNE ICE SPEARMINT|||1254631501|||
801|Gum|DENTYNE ICE WINTER CHILL|||1254600546|||
801|Gum|DUBBLE BUBBLE GUM BALLS 12CT|||5964200201|||
801|Gum|ECLIPSE BIG E PAK GUM WINTERFROST|||2200000317|||
801|Gum|ECLIPSE PEPPERMINT 18PC|||2200001319|||
801|Gum|ECLIPSE POLAR ICE 18PC|||2200001327|||
801|Gum|ECLIPSE SPEARMINT 18PC|||2200001331|||
801|Gum|ECLIPSE WINTERFROST 18PC|||2200001320|||
801|Gum|EXTRA CINNAMON SLIM PK|||2200001908|||
801|Gum|EXTRA CLASSIC BUBBLE SLIM PK|||2200000845|||
801|Gum|EXTRA PEPPERMINT 35PC|||2200002036|||
801|Gum|EXTRA PEPPERMINT SLIM PK|||2200000891|||
801|Gum|EXTRA POLAR ICE 35PC|||2200001788|||
801|Gum|EXTRA POLAR ICE SLIM PK|||2200000898|||
801|Gum|EXTRA REFRESHERS BERRY MIX BTL|||2200028235|||
801|Gum|EXTRA REFRESHERS POLAR ICE BTL|||2200002197|||
801|Gum|EXTRA REFRESHERS SPEARMINT BTL|||2200002190|||
801|Gum|EXTRA SENSATIONS WATERMELON|||2200000838|||
801|Gum|EXTRA SMOOTH MINT SLIM PK|||2200001413|||
801|Gum|EXTRA SPEARMINT 35PC|||2200001787|||
801|Gum|EXTRA SPEARMINT SLIM PK|||2200000899|||
801|Gum|EXTRA WATERMELON 35PC|||2200028217|||
801|Gum|EXTRA WINTERFRESH SLIM PK|||2200000840|||
801|Gum|HUBBA BUBBA MINI GUM BTL|||2200029564|||
801|Gum|HUBBA BUBBA OUTRAGEOUS ORIGINAL|||2200000270|||
801|Gum|HUBBA BUBBA SOUR BLUE RASPBERRY|||2200029009|||
801|Gum|HUBBA BUBBA STRAWBRY WATERMELON|||2200000067|||
801|Gum|ICEBREAKERS ICE CUBE BLK CHRY|||3400070152|||
801|Gum|ICEBREAKERS ICE CUBE CINNAMON|||3400000811|||
801|Gum|ICEBREAKERS ICE CUBE FRT PNCH|||3400070296|||
801|Gum|ICEBREAKERS ICE CUBE GRAPE|||3400000545|||
801|Gum|ICEBREAKERS ICE CUBE MNT CRYSTL|||3400071178|||
801|Gum|ICEBREAKERS ICE CUBE PPRMNT|||3400000843|||
801|Gum|ICEBREAKERS ICE CUBE RASP SRBT|||3400000848|||
801|Gum|ICEBREAKERS ICE CUBE SPRMNT|||3400000847|||
801|Gum|ICEBREAKERS ICE CUBE WNTRGRN|||3400000529|||
801|Gum|JUICY FRUIT BUBBLE GUM ORIGINAL|||2200001585|||
801|Gum|JUICY FRUIT COLLISIONS STRWB WTRM|||2200002109|||
801|Gum|JUICY FRUIT STARBURST STRAWBERRY|||2200001749|||
801|Gum|JUMBLO BUBBLE GUM BALLS|||4162381541|||
801|Gum|MENTOS GUM BERRY W/VITAMINS 45PC|||7339001299|||
801|Gum|MENTOS GUM CITRUS W/ VITAMINS 45PC|||7339001108|||
801|Gum|MENTOS GUM PURE FRESH GRAPE 50PC|||7339001499|||
801|Gum|MENTOS GUM PURE FRESH MINT 50PC|||7339001404|||
801|Gum|MENTOS GUM PURE FRESH MINT|||7339001393|||
801|Gum|MENTOS GUM PURE FRESH SPEARMINT|||7339001387|||
801|Gum|MENTOS GUM PURE FRESH SPRMNT 50PC|||7339001405|||
801|Gum|MENTOS GUM PURE FRESH WG 50PC|||7339001463|||
801|Gum|MENTOS GUM PURE FRESH WG|||7339001394|||
801|Gum|MENTOS GUM PURE WHT SWEET MINT|||7339001388|||
801|Gum|MENTOS GUM RED FRUIT LIME 50PC|||7339001450|||
801|Gum|MENTOS GUM RED FRUIT LIME|||7339000393|||
801|Gum|ORBIT BUBBLEMINT 14P|||2200000489|||
801|Gum|ORBIT MEGA PACK PEPPERMINT 30PC|||2200028381|||
801|Gum|ORBIT MEGA PACK SPEARMINT 30PC|||2200028386|||
801|Gum|ORBIT PEPPERMINT 14PC|||2200000486|||
801|Gum|ORBIT SPEARMINT 14PC|||2200000484|||
801|Gum|ORBIT STRAWBERRY 14PC|||2200001209|||
801|Gum|ORBIT SWEET MINT 14PC|||2200000483|||
801|Gum|ORBIT WHITE PEPPERMINT 15PC|||2200000089|||
801|Gum|ORBIT WHITE PEPPERMINT SOFT BTL|||2200001918|||
801|Gum|ORBIT WHITE SPEARMINT 15PC|||2200000094|||
801|Gum|ORBIT WHITE SPEARMINT SOFT BTL|||2200001917|||
801|Gum|ORBIT WINTERMINT 14PC|||2200000488|||
801|Gum|TRIDENT BUBBLE GUM 14PC|||1254601144|||
801|Gum|TRIDENT CINNAMON 14PC|||1254601147|||
801|Gum|TRIDENT ISLAND BERRY LIME 14PC|||1254601160|||
801|Gum|TRIDENT LAYERS STRAWBERRY CITRUS|||1254660002|||
801|Gum|TRIDENT MINT BLISS 14PC|||1254601149|||
801|Gum|TRIDENT MINTY SWEET TWIST 14PC|||1254601156|||
801|Gum|TRIDENT ORIGINAL 14PC|||1254601109|||
801|Gum|TRIDENT ORIGINAL 28PC|||1254601473|||
801|Gum|TRIDENT PEPPERMINT 14PC|||1254601142|||
801|Gum|TRIDENT PURELY PEPPERMINT|||1254600625|||
801|Gum|TRIDENT PURELY SPEARMINT|||1254600630|||
801|Gum|TRIDENT SPEARMINT 14PC|||1254601107|||
801|Gum|TRIDENT SPEARMINT 28PC|||1254601409|||
801|Gum|TRIDENT TROPICAL TWIST 14PC|||1254601111|||
801|Gum|TRIDENT TROPICAL TWIST 28PC|||1254601417|||
801|Gum|TRIDENT VIBES BLUE RASPBERRY 40PC|||1254601488|||
801|Gum|TRIDENT VIBES REDBERRY 40PC|||1254601476|||
801|Gum|TRIDENT VIBES SPEARMINT 40PC|||1254601264|||
801|Gum|TRIDENT WATERMELON TWIST 14PC|||1254601113|||
801|Gum|TRIDENT WHITE PEPPERMINT|||1254667609|||
801|Gum|TRIDENT WHITE SPEARMINT|||1254667611|||
801|Gum|TRIDENT WINTERGREEN 14PC|||1254601162|||
801|Gum|WRIGLEY 5 ASCENT|||2200001553|||
801|Gum|WRIGLEY 5 COBALT|||2200000512|||
801|Gum|WRIGLEY 5 PEPPERMINT COBALT 35PC|||2200001789|||
801|Gum|WRIGLEY 5 PRISM|||2200011602|||
801|Gum|WRIGLEY 5 RAIN|||2200000514|||
801|Gum|WRIGLEY 5 REACT MINT|||2200011701|||
801|Gum|WRIGLEY 5 RPM MINT|||2200001471|||
801|Gum|WRIGLEY 5 SOUR STRAWBERRY|||2200001669|||
801|Gum|WRIGLEY 5 SPEARMINT RAIN 35PC|||2200001790|||
801|Gum|WRIGLEY 5 SWEET MINT MAZE|||2200007603|||
801|Gum|WRIGLEY BIG RED $.50|||2200029318|||
801|Gum|WRIGLEY BIG RED SLIM PK|||2200000668|||
801|Gum|WRIGLEY DOUBLEMINT $.50|||2200029321|||
801|Gum|WRIGLEY DOUBLEMINT 35PC|||2200002169|||
801|Gum|WRIGLEY DOUBLEMINT SLIM PK|||2200000666|||
801|Gum|WRIGLEY JUICY FRUIT $.50|||2200029324|||
801|Gum|WRIGLEY JUICY FRUIT SLIM PK|||2200000667|||
801|Gum|WRIGLEY SPEARMINT $.50|||2200029330|||
801|Gum|WRIGLEY SPEARMINT SLIM PK|||2200000665|||
801|Gum|WRIGLEY WINTERFRESH $.50|||2200029327|||
801|Gum|WRIGLEY WINTERFRESH SLIM PK|||2200000669|||
801|Gum|BUBBLE YUM ORIGINAL 10PC|1||3400000730|||
801|Gum|DENTYNE FIRE CINNAMON|1||7339005502|||
801|Gum|DENTYNE ICE ARTIC CHILL|1||7339005501|||
801|Gum|DENTYNE ICE PEPPERMINT|1||7339005503|||
801|Gum|DENTYNE ICE SPEARMINT|1||7339005549|||
801|Gum|DENTYNE ICE WINTER CHILL |1||7339005505|||
801|Gum|TRIDENT BUBBLE GUM 14PC  |1||7339005520|||
801|Gum|TRIDENT CINNAMON 14PC|1||7339005521|||
801|Gum|TRIDENT ISLAND BERRY LIME|1||7339005525|||
801|Gum|TRIDENT MINT BLISS 14PC  |1||7339005522|||
801|Gum|TRIDENT MINTY SWT TWIST 14PC|1||7339005523|||
801|Gum|TRIDENT ORIGINAL 14PC    |1||7339005516|||
801|Gum|TRIDENT PEPPERMINT|1||7339005519|||
801|Gum|TRIDENT SPEARMINT 14PC|1||7339005515|||
801|Gum|TRIDENT TROPICAL TWIST 14PC|1||7339005517|||
801|Gum|TRIDENT WATERMELON TWIST |1||7339005518|||
801|Gum|TRIDENT WHITE PEPPERMINT |1||7339005504|||
801|Gum|TRIDENT WHITE SPEARMINT 14PC|1||7339005553|||
801|Gum|TRIDENT WINTERGREEN 14PC |1||7339005526|||
801|Gum|TRIDENT ORIGINAL 28PC|1||7339005533|||
801|Gum|TRIDENT TROPICAL TWIST 28PC|1||7339005530|||
801|Gum|ORBIT MEGA PACK SWEET MINT 30PC|1||2200029955|||
801|Gum|TRIDENT VIBES BLUE RASP 40PC|1||7339005537|||
801|Gum|TRIDENT VIBES SPEARMINT 40PC|1||7339005528|||
802|Breath Mints|ALTOIDS ARCTIC ICE PEPPERMINT|||2200000769|||
802|Breath Mints|ALTOIDS ARCTIC ICE WINTERGREEN|||2200000768|||
802|Breath Mints|ALTOIDS ARCTIC STRAWBERRY|||2200000995|||
802|Breath Mints|ALTOIDS CINNAMON 1.75OZ|||2200015935|||
802|Breath Mints|ALTOIDS PEPPERMINT 1.75OZ|||2200015933|||
802|Breath Mints|ALTOIDS SMALL PEPPERMINT|||2200000973|||
802|Breath Mints|ALTOIDS SMALL WINTERGREEN|||2200000974|||
802|Breath Mints|ALTOIDS WINTERGREEN 1.75OZ|||2200015934|||
802|Breath Mints|BREATHSAVER 3HR PEPPERMINT|||3400093834|||
802|Breath Mints|BREATHSAVER 3HR SPEARMINT|||3400000337|||
802|Breath Mints|BREATHSAVER PEPPERMINT|||3400000764|||
802|Breath Mints|BREATHSAVER SPEARMINT|||3400000771|||
802|Breath Mints|BREATHSAVER WINTERGREEN|||3400000767|||
802|Breath Mints|ICEBREAKERS MINTS CINNAMON|||3400000008|||
802|Breath Mints|ICEBREAKERS MINTS COOL MINT|||3400000007|||
802|Breath Mints|ICEBREAKERS MINTS DUOS GRAPE|||3400000750|||
802|Breath Mints|ICEBREAKERS MINTS DUOS RASP|||3400000666|||
802|Breath Mints|ICEBREAKERS MINTS DUOS STRAW|||3400000665|||
802|Breath Mints|ICEBREAKERS MINTS DUOS WTRMLN|||3400000211|||
802|Breath Mints|ICEBREAKERS MINTS RSP LMND SLTZ|||3400072508|||
802|Breath Mints|ICEBREAKERS MINTS SOURS BERRY|||3400000995|||
802|Breath Mints|ICEBREAKERS MINTS SOURS|||3400000098|||
802|Breath Mints|ICEBREAKERS MINTS SPEARMINT|||3400000006|||
802|Breath Mints|ICEBREAKERS MINTS WINTERGREEN|||3400000009|||
802|Breath Mints|LIFESAVER FIVE FLAVOR|||2200000434|||
802|Breath Mints|LIFESAVER WINT O GREEN|||2200000436|||
802|Breath Mints|MENTOS CINNAMON 15PC|||7339000014|||
802|Breath Mints|MENTOS CLEAN BREATH PEPPERMINT|||7339002668|||
802|Breath Mints|MENTOS CLEAN BREATH WG|||7339002669|||
802|Breath Mints|MENTOS GREEN APPLE 15PC|||7339000183|||
802|Breath Mints|MENTOS MINT 15PC|||7339000011|||
802|Breath Mints|MENTOS MIXED FRUIT 15PC|||7339000016|||
802|Breath Mints|MENTOS RAINBOW 15PC|||7339002642|||
802|Breath Mints|MENTOS SPEARMINT 15PC|||7339000780|||
802|Breath Mints|MENTOS STRAWBERRY 15PC|||7339002634|||
802|Breath Mints|TIC TAC BERRY ADVENTURE 1OZ|||980000540|||
802|Breath Mints|TIC TAC BOTTLE FRUIT ADVENTURE|||980000630|||
802|Breath Mints|TIC TAC BOTTLE ORANGE|||980000633|||
802|Breath Mints|TIC TAC FRESHMINT 1OZ|||980000761|||
802|Breath Mints|TIC TAC FRUIT ADVENTURE 1OZ|||980000760|||
802|Breath Mints|TIC TAC ORANGE 1OZ|||980000763|||
802|Breath Mints|TIC TAC STRAWBERRY & CREAM 1OZ|||980000362|||
802|Breath Mints|TIC TAC TROPICAL ADVENTURE 1OZ|||980000744|||
802|Breath Mints|TIC TAC WINTERGREEN 1OZ|||980000767|||
802|Breath Mints|TIC TAC T100 STRAW & CRM 1.7OZ|1||980000748|||
802|Breath Mints|TIC TAC T100 TROPICAL ADV 1.7OZ|1||980000747|||
802|Breath Mints|TIC TAC CHEWY SWT ADVENT KS|1||980001021|||
803|Chocolate Bars/Packs|100 GRAND BAR KING|||9990072278|||
803|Chocolate Bars/Packs|100 GRAND BAR STANDARD|||9990069423|||
803|Chocolate Bars/Packs|3 MUSKETEER KING|||4000000603|||
803|Chocolate Bars/Packs|3 MUSKETEER STANDARD|||4000042208|||
